station,date,avg_AQI,AQI_category,PM2_5,PM10,SO2,NO2,CO,O3
Changping,2014-03-25,150.0,Unhealthy for Sensitive Groups,215.41666666666666,246.33333333333334,48.083333333333336,80.58333333333333,1779.1666666666667,86.83333333333333
Changping,2014-03-26,151.0,Unhealthy,245.91666666666666,281.6666666666667,40.5,94.875,1904.1666666666667,78.08333333333333
Changping,2014-03-27,152.0,Unhealthy,260.0416666666667,272.25,41.958333333333336,85.70833333333333,2479.1666666666665,26.875
Changping,2014-03-28,119.0,Unhealthy for Sensitive Groups,107.83333333333333,141.75,19.666666666666668,49.958333333333336,1475.0,44.333333333333336
Changping,2014-03-29,102.0,Unhealthy for Sensitive Groups,20.791666666666668,50.458333333333336,6.5,21.625,362.5,72.70833333333333
Changping,2014-03-30,98.0,Moderate,23.208333333333332,51.666666666666664,11.708333333333334,37.291666666666664,437.5,60.541666666666664
Changping,2014-03-31,84.0,Moderate,94.0,146.125,28.583333333333332,59.541666666666664,1391.6666666666667,49.958333333333336
Changping,2014-04-01,149.0,Unhealthy for Sensitive Groups,94.66666666666667,93.58333333333333,12.583333333333334,39.708333333333336,933.3333333333334,74.83333333333333
Changping,2014-04-02,142.0,Unhealthy for Sensitive Groups,77.625,135.83333333333334,15.083333333333334,41.979166666666664,858.3333333333334,79.16666666666667
Changping,2014-04-03,123.0,Unhealthy for Sensitive Groups,23.208333333333332,67.41666666666667,5.541666666666667,26.833333333333332,375.0,63.041666666666664
Changping,2014-04-04,104.0,Unhealthy for Sensitive Groups,28.979166666666668,118.875,7.875,33.916666666666664,500.0,54.541666666666664
Changping,2014-04-05,94.0,Moderate,14.791666666666666,56.708333333333336,5.041666666666667,15.208333333333334,275.0,84.04166666666667
Changping,2014-04-06,111.0,Unhealthy for Sensitive Groups,44.041666666666664,115.25,13.5,52.75,691.6666666666666,54.0
Changping,2014-04-07,138.0,Unhealthy for Sensitive Groups,118.04166666666667,166.41666666666666,18.166666666666668,51.375,870.8333333333334,80.08333333333333
Changping,2014-04-08,170.0,Unhealthy,205.0625,234.66666666666666,37.583333333333336,72.5,1433.3333333333333,91.79166666666667
Changping,2014-04-09,166.0,Unhealthy,170.77083333333334,238.6875,18.3125,39.166666666666664,906.25,91.79166666666667
Changping,2014-04-10,193.0,Unhealthy,117.70833333333333,375.3333333333333,24.708333333333332,50.75,1187.5,53.291666666666664
Changping,2014-04-11,156.0,Unhealthy,69.41666666666667,115.5,12.625,50.375,812.5,59.625
Changping,2014-04-12,134.0,Unhealthy for Sensitive Groups,99.75,122.625,19.625,52.666666666666664,1116.6666666666667,81.25
Changping,2014-04-13,165.0,Unhealthy,158.54166666666666,185.54166666666666,26.916666666666668,64.66666666666667,1400.0,101.54166666666667
Changping,2014-04-14,147.0,Unhealthy for Sensitive Groups,228.04166666666666,254.33333333333334,28.666666666666668,61.833333333333336,1841.6666666666667,121.16666666666667
Changping,2014-04-15,155.0,Unhealthy,133.75,181.79166666666666,14.958333333333334,62.625,1150.0,61.208333333333336
Changping,2014-04-16,138.0,Unhealthy for Sensitive Groups,94.875,120.5,11.875,68.45833333333333,737.5,35.5
Changping,2014-04-17,151.0,Unhealthy,95.5,100.875,14.458333333333334,52.125,1175.0,55.958333333333336
Changping,2014-04-18,109.0,Unhealthy for Sensitive Groups,163.33333333333334,121.875,13.416666666666666,52.791666666666664,1433.3333333333333,65.29166666666667
Changping,2014-04-19,147.0,Unhealthy for Sensitive Groups,91.5,88.29166666666667,16.666666666666668,56.916666666666664,787.5,50.666666666666664
Changping,2014-04-20,125.0,Unhealthy for Sensitive Groups,59.416666666666664,64.875,8.791666666666666,38.791666666666664,558.3333333333334,54.5
Changping,2014-04-21,115.0,Unhealthy for Sensitive Groups,56.041666666666664,60.083333333333336,9.666666666666666,38.208333333333336,479.1666666666667,75.58333333333333
Changping,2014-04-22,119.0,Unhealthy for Sensitive Groups,53.041666666666664,75.79166666666667,8.625,41.875,462.5,91.70833333333333
Changping,2014-04-23,146.0,Unhealthy for Sensitive Groups,115.625,130.0,18.458333333333332,42.125,862.5,98.375
Changping,2014-04-24,163.0,Unhealthy,121.16666666666667,134.29166666666666,15.5,51.791666666666664,958.3333333333334,91.875
Changping,2014-04-25,171.0,Unhealthy,175.83333333333334,204.5,21.291666666666668,61.0,1079.1666666666667,89.16666666666667
Changping,2014-04-26,162.0,Unhealthy,115.69294871794871,118.69358974358975,8.882051282051282,24.7974358974359,402.43589743589746,63.43589743589744
Changping,2014-04-27,151.0,Unhealthy,106.60000000000001,128.20000000000002,11.6,38.9,480.0,77.0
Changping,2014-04-28,144.0,Unhealthy for Sensitive Groups,92.56923076923077,140.75384615384615,16.03076923076923,62.16153846153846,701.5384615384614,58.53846153846154
Changping,2014-04-29,163.0,Unhealthy,89.09615384615385,151.81089743589743,17.362179487179485,67.22435897435898,866.025641025641,106.0673076923077
Changping,2014-04-30,177.0,Unhealthy,104.08333333333333,160.5,19.958333333333332,61.666666666666664,1037.5,130.20833333333334
Changping,2014-05-01,185.0,Unhealthy,115.04166666666667,201.41666666666666,15.916666666666666,45.958333333333336,937.5,92.83333333333333
Changping,2014-05-02,127.0,Unhealthy for Sensitive Groups,20.166666666666668,47.875,3.125,25.604166666666668,295.8333333333333,80.95833333333333
Changping,2014-05-03,102.0,Unhealthy for Sensitive Groups,28.125,109.83333333333333,4.708333333333333,47.208333333333336,391.6666666666667,60.666666666666664
Changping,2014-05-04,106.0,Unhealthy for Sensitive Groups,22.458333333333332,63.041666666666664,4.125,21.666666666666668,266.6666666666667,75.41666666666667
Changping,2014-05-05,94.0,Moderate,17.416666666666668,43.208333333333336,3.5,31.375,275.0,70.58333333333333
Changping,2014-05-06,115.0,Unhealthy for Sensitive Groups,66.125,100.0,25.666666666666668,61.708333333333336,912.5,67.58333333333333
Changping,2014-05-07,131.0,Unhealthy for Sensitive Groups,43.25,69.83333333333333,8.375,35.458333333333336,654.1666666666666,69.5
Changping,2014-05-08,114.0,Unhealthy for Sensitive Groups,52.625,81.5,12.541666666666666,32.583333333333336,745.8333333333334,96.79166666666667
Changping,2014-05-09,97.0,Moderate,58.416666666666664,90.875,34.166666666666664,44.958333333333336,1362.5,80.5
Changping,2014-05-10,124.0,Unhealthy for Sensitive Groups,47.041666666666664,74.875,24.75,44.625,1166.6666666666667,74.83333333333333
Changping,2014-05-11,106.0,Unhealthy for Sensitive Groups,22.458333333333332,26.458333333333332,2.4166666666666665,27.0625,908.3333333333334,56.083333333333336
Changping,2014-05-12,98.0,Moderate,30.458333333333332,58.625,4.291666666666667,32.5,591.6666666666666,65.33333333333333
Changping,2014-05-13,114.0,Unhealthy for Sensitive Groups,43.375,115.25,6.0,51.708333333333336,700.0,45.666666666666664
Changping,2014-05-14,100.0,Moderate,15.916666666666666,53.75,5.291666666666667,22.3125,250.0,61.875
Changping,2014-05-15,106.0,Unhealthy for Sensitive Groups,56.125,162.33333333333334,6.0,40.666666666666664,408.3333333333333,62.0
Changping,2014-05-16,135.0,Unhealthy for Sensitive Groups,37.375,103.95833333333333,5.583333333333333,28.333333333333332,358.3333333333333,95.45833333333333
Changping,2014-05-17,129.0,Unhealthy for Sensitive Groups,50.208333333333336,105.58333333333333,20.166666666666668,38.395833333333336,808.3333333333334,112.20833333333333
Changping,2014-05-18,134.0,Unhealthy for Sensitive Groups,67.04166666666667,107.91666666666667,18.75,29.458333333333332,658.3333333333334,150.16666666666666
Changping,2014-05-19,165.0,Unhealthy,98.16666666666667,126.875,9.666666666666666,28.791666666666668,941.6666666666666,155.91666666666666
Changping,2014-05-20,159.0,Unhealthy,54.333333333333336,88.29166666666667,7.083333333333333,31.25,695.8333333333334,115.125
Changping,2014-05-21,146.0,Unhealthy for Sensitive Groups,110.80833333333334,156.83333333333334,23.645833333333332,36.175000000000004,1304.1666666666667,148.8375
Changping,2014-05-22,143.0,Unhealthy for Sensitive Groups,139.63333333333333,185.14583333333334,22.96666666666667,39.05416666666667,1504.1666666666667,144.22083333333333
Changping,2014-05-23,173.0,Unhealthy,79.41666666666667,133.29166666666666,16.083333333333332,45.625,808.3333333333334,127.875
Changping,2014-05-24,135.0,Unhealthy for Sensitive Groups,65.79166666666667,81.66666666666667,4.708333333333333,33.25,954.1666666666666,62.625
Changping,2014-05-25,91.0,Moderate,58.916666666666664,98.20833333333333,2.0833333333333335,24.916666666666668,737.5,62.458333333333336
Changping,2014-05-26,104.0,Unhealthy for Sensitive Groups,18.125,54.416666666666664,6.458333333333333,32.583333333333336,325.0,77.625
Changping,2014-05-27,111.0,Unhealthy for Sensitive Groups,31.541666666666668,128.41666666666666,4.791666666666667,26.416666666666668,258.3333333333333,81.70833333333333
Changping,2014-05-28,119.0,Unhealthy for Sensitive Groups,25.333333333333332,70.25,9.541666666666666,43.083333333333336,487.5,104.125
Changping,2014-05-29,121.0,Unhealthy for Sensitive Groups,26.333333333333332,60.833333333333336,6.166666666666667,34.145833333333336,416.6666666666667,104.375
Changping,2014-05-30,105.0,Unhealthy for Sensitive Groups,72.41666666666667,141.58333333333334,31.0,45.625,1220.8333333333333,185.125
Changping,2014-05-31,148.0,Unhealthy for Sensitive Groups,97.875,168.79166666666666,32.0,43.375,1729.1666666666667,177.58333333333334
Changping,2014-06-01,136.0,Unhealthy for Sensitive Groups,36.916666666666664,50.083333333333336,2.375,20.9375,587.5,127.45833333333333
Changping,2014-06-02,110.0,Unhealthy for Sensitive Groups,23.25,31.416666666666668,2.0416666666666665,27.291666666666668,466.6666666666667,99.125
Changping,2014-06-03,114.0,Unhealthy for Sensitive Groups,30.291666666666668,43.0,8.458333333333334,29.458333333333332,570.8333333333334,129.70833333333334
Changping,2014-06-04,134.0,Unhealthy for Sensitive Groups,54.166666666666664,78.04166666666667,9.166666666666666,36.416666666666664,875.0,123.45833333333333
Changping,2014-06-05,132.0,Unhealthy for Sensitive Groups,50.645833333333336,70.625,13.625,25.416666666666668,729.1666666666666,144.75
Changping,2014-06-06,100.0,Moderate,48.791666666666664,63.541666666666664,9.25,30.416666666666668,850.0,69.375
Changping,2014-06-07,89.0,Moderate,7.333333333333333,16.166666666666668,2.3333333333333335,14.8125,266.6666666666667,79.04166666666667
Changping,2014-06-08,97.0,Moderate,15.583333333333334,32.291666666666664,3.4166666666666665,31.125,391.6666666666667,67.33333333333333
Changping,2014-06-09,101.0,Unhealthy for Sensitive Groups,21.041666666666668,38.541666666666664,6.75,30.75,475.0,70.875
Changping,2014-06-10,104.0,Unhealthy for Sensitive Groups,57.166666666666664,66.875,4.541666666666667,31.604166666666668,954.1666666666666,92.75
Changping,2014-06-11,105.0,Unhealthy for Sensitive Groups,40.041666666666664,44.541666666666664,2.3333333333333335,19.458333333333332,750.0,87.0
Changping,2014-06-12,101.0,Unhealthy for Sensitive Groups,17.75,29.083333333333332,7.75,23.083333333333332,400.0,111.04166666666667
Changping,2014-06-13,119.0,Unhealthy for Sensitive Groups,33.0,54.875,6.166666666666667,28.291666666666668,670.8333333333334,124.83333333333333
Changping,2014-06-14,114.0,Unhealthy for Sensitive Groups,26.791666666666668,35.0,2.3333333333333335,23.208333333333332,533.3333333333334,128.79166666666666
Changping,2014-06-15,144.0,Unhealthy for Sensitive Groups,77.41666666666667,92.66666666666667,8.958333333333334,40.916666666666664,875.0,157.125
Changping,2014-06-16,147.0,Unhealthy for Sensitive Groups,85.125,102.16666666666667,3.7083333333333335,37.833333333333336,837.5,143.75
Changping,2014-06-17,153.0,Unhealthy,58.208333333333336,65.75,2.75,23.583333333333332,800.0,128.125
Changping,2014-06-18,118.0,Unhealthy for Sensitive Groups,48.520833333333336,60.166666666666664,5.791666666666667,36.3125,714.5833333333334,92.02083333333333
Changping,2014-06-19,123.0,Unhealthy for Sensitive Groups,98.04166666666667,108.45833333333333,4.916666666666667,38.833333333333336,1100.0,119.29166666666667
Changping,2014-06-20,127.0,Unhealthy for Sensitive Groups,59.788043478260875,59.788043478260875,2.0,47.275362318840585,877.3550724637681,34.78442028985507
Changping,2014-06-21,139.0,Unhealthy for Sensitive Groups,82.0036231884058,83.58695652173914,2.9166666666666665,42.891304347826086,972.6449275362319,77.6322463768116
Changping,2014-06-22,116.0,Unhealthy for Sensitive Groups,22.25,30.5,2.0,23.958333333333332,516.6666666666666,94.20833333333333
Changping,2014-06-23,100.0,Moderate,18.708333333333332,33.375,2.0833333333333335,29.125,412.5,91.04166666666667
Changping,2014-06-24,123.0,Unhealthy for Sensitive Groups,41.8125,78.83333333333333,4.833333333333333,34.25,558.3333333333334,149.58333333333334
Changping,2014-06-25,145.0,Unhealthy for Sensitive Groups,101.5,115.79166666666667,9.291666666666666,40.916666666666664,1204.1666666666667,107.04166666666667
Changping,2014-06-26,168.0,Unhealthy,99.625,107.375,4.833333333333333,30.416666666666668,966.6666666666666,106.08333333333333
Changping,2014-06-27,109.0,Unhealthy for Sensitive Groups,10.416666666666666,19.125,2.0,23.833333333333332,275.0,87.95833333333333
Changping,2014-06-28,95.0,Moderate,14.541666666666666,30.166666666666668,6.5,29.833333333333332,270.8333333333333,88.20833333333333
Changping,2014-06-29,116.0,Unhealthy for Sensitive Groups,32.416666666666664,67.04166666666667,6.208333333333333,37.916666666666664,712.5,137.625
Changping,2014-06-30,151.0,Unhealthy,68.16666666666667,106.0,10.458333333333334,51.583333333333336,1154.1666666666667,172.33333333333334
Changping,2014-07-01,163.0,Unhealthy,101.79166666666667,136.20833333333334,19.541666666666668,40.875,1066.6666666666667,153.875
Changping,2014-07-02,142.0,Unhealthy for Sensitive Groups,55.208333333333336,55.208333333333336,2.0,26.125,829.1666666666666,111.83333333333333
Changping,2014-07-03,141.0,Unhealthy for Sensitive Groups,189.75,183.875,6.416666666666667,28.875,1222.9166666666667,97.75
Changping,2014-07-04,186.0,Unhealthy,167.125,172.08333333333334,2.0416666666666665,31.375,1141.6666666666667,121.45833333333333
Changping,2014-07-05,189.0,Unhealthy,141.58333333333334,145.54166666666666,2.375,28.583333333333332,1133.3333333333333,130.33333333333334
Changping,2014-07-06,155.0,Unhealthy,222.25,224.58333333333334,3.25,33.083333333333336,1541.6666666666667,141.75
Changping,2014-07-07,192.0,Unhealthy,161.04166666666666,162.54166666666666,8.25,34.125,1162.5,129.95833333333334
Changping,2014-07-08,171.0,Unhealthy,81.29166666666667,92.66666666666667,4.708333333333333,31.208333333333332,720.8333333333334,91.41666666666667
Changping,2014-07-09,103.0,Unhealthy for Sensitive Groups,23.25,42.75,5.541666666666667,35.291666666666664,408.3333333333333,62.458333333333336
Changping,2014-07-10,114.0,Unhealthy for Sensitive Groups,24.166666666666668,59.208333333333336,10.875,35.25,470.8333333333333,105.95833333333333
Changping,2014-07-11,108.0,Unhealthy for Sensitive Groups,16.166666666666668,41.041666666666664,4.875,34.791666666666664,345.8333333333333,80.95833333333333
Changping,2014-07-12,92.0,Moderate,8.541666666666666,21.166666666666668,2.0,21.208333333333332,229.16666666666666,106.83333333333333
Changping,2014-07-13,95.0,Moderate,10.458333333333334,28.5,2.25,25.708333333333332,300.0,79.08333333333333
Changping,2014-07-14,109.0,Unhealthy for Sensitive Groups,20.875,45.0,2.75,34.541666666666664,420.8333333333333,118.70833333333333
Changping,2014-07-15,130.0,Unhealthy for Sensitive Groups,38.0,98.5,4.291666666666667,32.125,520.8333333333334,138.66666666666666
Changping,2014-07-16,142.0,Unhealthy for Sensitive Groups,84.83333333333333,95.875,3.9583333333333335,35.708333333333336,791.6666666666666,109.04166666666667
Changping,2014-07-17,129.0,Unhealthy for Sensitive Groups,116.20833333333333,116.75,3.6666666666666665,39.583333333333336,1400.0,87.95833333333333
Changping,2014-07-18,127.0,Unhealthy for Sensitive Groups,157.125,157.75,7.25,28.666666666666668,1766.6666666666667,157.83333333333334
Changping,2014-07-19,180.0,Unhealthy,109.91666666666667,119.91666666666667,2.5,34.083333333333336,966.6666666666666,125.91666666666667
Changping,2014-07-20,137.0,Unhealthy for Sensitive Groups,71.58333333333333,81.91666666666667,3.8333333333333335,23.791666666666668,745.8333333333334,119.54166666666667
Changping,2014-07-21,121.0,Unhealthy for Sensitive Groups,25.583333333333332,32.75,4.666666666666667,24.25,495.8333333333333,70.5
Changping,2014-07-22,85.0,Moderate,9.375,20.333333333333332,10.416666666666666,36.25,466.6666666666667,45.041666666666664
Changping,2014-07-23,90.0,Moderate,16.666666666666668,30.333333333333332,7.708333333333333,39.625,512.5,62.833333333333336
Changping,2014-07-24,111.0,Unhealthy for Sensitive Groups,50.458333333333336,81.25,4.083333333333333,52.583333333333336,733.3333333333334,62.833333333333336
Changping,2014-07-25,131.0,Unhealthy for Sensitive Groups,43.15913120567376,57.791666666666664,3.1666666666666665,31.041666666666668,833.3333333333334,130.16666666666666
Changping,2014-07-26,137.0,Unhealthy for Sensitive Groups,27.569148936170212,110.08333333333333,6.5,35.083333333333336,1108.3333333333333,186.91666666666666
Changping,2014-07-27,113.0,Unhealthy for Sensitive Groups,23.739361702127656,148.75,14.166666666666666,36.166666666666664,1058.3333333333333,182.875
Changping,2014-07-28,146.0,Unhealthy for Sensitive Groups,19.909574468085108,145.3125,10.0,34.020833333333336,1079.1666666666667,182.3125
Changping,2014-07-29,143.0,Unhealthy for Sensitive Groups,57.31028368794326,139.5625,4.625,30.25,887.5,153.08333333333334
Changping,2014-07-30,144.0,Unhealthy for Sensitive Groups,106.25,106.83333333333333,2.0416666666666665,24.5,1162.5,125.5
Changping,2014-07-31,141.0,Unhealthy for Sensitive Groups,204.875,205.91666666666666,2.125,33.541666666666664,1720.8333333333333,128.66666666666666
Changping,2014-08-01,174.0,Unhealthy,169.70833333333334,173.75,2.625,34.833333333333336,1350.0,124.29166666666667
Changping,2014-08-02,184.0,Unhealthy,138.41666666666666,145.125,2.4166666666666665,33.166666666666664,1054.1666666666667,139.66666666666666
Changping,2014-08-03,183.0,Unhealthy,108.5,117.33333333333333,2.0,39.291666666666664,950.0,108.04166666666667
Changping,2014-08-04,112.0,Unhealthy for Sensitive Groups,23.041666666666668,35.583333333333336,4.083333333333333,29.25,541.6666666666666,44.041666666666664
Changping,2014-08-05,99.0,Moderate,28.833333333333332,49.583333333333336,8.583333333333334,33.583333333333336,670.8333333333334,71.16666666666667
Changping,2014-08-06,108.0,Unhealthy for Sensitive Groups,19.666666666666668,37.583333333333336,2.9583333333333335,33.833333333333336,416.6666666666667,81.75
Changping,2014-08-07,121.0,Unhealthy for Sensitive Groups,40.375,73.54166666666667,9.291666666666666,33.916666666666664,858.3333333333334,143.75
Changping,2014-08-08,144.0,Unhealthy for Sensitive Groups,63.916666666666664,93.875,6.0,39.25,983.3333333333334,132.41666666666666
Changping,2014-08-09,152.0,Unhealthy,77.625,114.95833333333333,7.291666666666667,36.875,1012.5,137.08333333333334
Changping,2014-08-10,129.0,Unhealthy for Sensitive Groups,22.958333333333332,37.875,2.875,32.916666666666664,495.8333333333333,108.5
Changping,2014-08-11,103.0,Unhealthy for Sensitive Groups,11.5,28.875,2.8333333333333335,28.083333333333332,325.0,95.66666666666667
Changping,2014-08-12,112.0,Unhealthy for Sensitive Groups,17.708333333333332,38.416666666666664,2.5833333333333335,35.458333333333336,416.6666666666667,106.875
Changping,2014-08-13,101.0,Unhealthy for Sensitive Groups,32.291666666666664,35.291666666666664,2.0,36.03333333333333,654.1666666666666,57.15416666666667
Changping,2014-08-14,109.0,Unhealthy for Sensitive Groups,28.083333333333332,42.041666666666664,4.625,35.083333333333336,550.0,75.79166666666667
Changping,2014-08-15,112.0,Unhealthy for Sensitive Groups,25.333333333333332,50.75,6.791666666666667,40.5,508.3333333333333,98.25
Changping,2014-08-16,126.0,Unhealthy for Sensitive Groups,39.204166666666666,71.5,3.7624999999999997,37.61666666666667,666.6666666666666,142.6625
Changping,2014-08-17,130.0,Unhealthy for Sensitive Groups,74.0,99.25,3.5,28.0,875.0,152.5
Changping,2014-08-18,138.0,Unhealthy for Sensitive Groups,57.416666666666664,81.625,4.375,34.208333333333336,758.3333333333334,151.58333333333334
Changping,2014-08-19,157.0,Unhealthy,82.79166666666667,108.625,2.9583333333333335,33.416666666666664,875.0,150.125
Changping,2014-08-20,167.0,Unhealthy,107.54166666666667,146.42083333333332,11.433333333333332,38.7125,1133.3333333333333,163.15833333333333
Changping,2014-08-21,187.0,Unhealthy,120.58333333333333,148.0,6.375,49.875,1158.3333333333333,133.83333333333334
Changping,2014-08-22,136.0,Unhealthy for Sensitive Groups,35.833333333333336,57.0,2.5,52.833333333333336,620.8333333333334,65.08333333333333
Changping,2014-08-23,132.0,Unhealthy for Sensitive Groups,64.58333333333333,79.5,6.708333333333333,38.958333333333336,737.5,114.16666666666667
Changping,2014-08-24,109.0,Unhealthy for Sensitive Groups,10.125,26.75,3.125,28.375,366.6666666666667,71.66666666666667
Changping,2014-08-25,94.0,Moderate,12.083333333333334,27.333333333333332,4.0,30.333333333333332,337.5,76.20833333333333
Changping,2014-08-26,101.0,Unhealthy for Sensitive Groups,16.75,39.625,10.166666666666666,41.583333333333336,379.1666666666667,84.0
Changping,2014-08-27,120.0,Unhealthy for Sensitive Groups,39.083333333333336,79.875,6.0,41.208333333333336,516.6666666666666,138.70833333333334
Changping,2014-08-28,142.0,Unhealthy for Sensitive Groups,68.39166666666667,84.97500000000001,4.541666666666667,37.6875,729.1666666666666,120.32083333333333
Changping,2014-08-29,140.0,Unhealthy for Sensitive Groups,65.95833333333333,71.58333333333333,2.7083333333333335,29.791666666666668,875.0,125.45833333333333
Changping,2014-08-30,112.0,Unhealthy for Sensitive Groups,115.75,120.54166666666667,6.625,48.375,1525.0,62.833333333333336
Changping,2014-08-31,122.0,Unhealthy for Sensitive Groups,35.0,38.0,2.375,22.458333333333332,812.5,101.58333333333333
Changping,2014-09-01,83.0,Moderate,76.35416666666667,77.0625,4.125,28.40833333333333,1425.0,79.07083333333334
Changping,2014-09-02,99.0,Moderate,16.583333333333332,18.875,2.0,35.375,733.3333333333334,41.625
Changping,2014-09-03,94.0,Moderate,14.333333333333334,28.75,7.625,35.625,520.8333333333334,69.70833333333333
Changping,2014-09-04,119.0,Unhealthy for Sensitive Groups,39.375,88.66666666666667,3.75,60.0,754.1666666666666,75.5
Changping,2014-09-05,138.0,Unhealthy for Sensitive Groups,79.83333333333333,123.66666666666667,8.125,28.75,995.8333333333334,141.41666666666666
Changping,2014-09-06,158.0,Unhealthy,138.91666666666666,152.0,12.291666666666666,20.916666666666668,1333.3333333333333,130.25
Changping,2014-09-07,180.0,Unhealthy,152.58333333333334,157.45833333333334,5.25,26.541666666666668,1225.0,105.33333333333333
Changping,2014-09-08,123.0,Unhealthy for Sensitive Groups,7.958333333333333,24.458333333333332,3.4583333333333335,15.958333333333334,329.1666666666667,77.58333333333333
Changping,2014-09-09,107.0,Unhealthy for Sensitive Groups,27.25,61.791666666666664,2.9166666666666665,24.958333333333332,541.6666666666666,110.79166666666667
Changping,2014-09-10,136.0,Unhealthy for Sensitive Groups,60.375,100.41666666666667,8.458333333333334,34.041666666666664,1012.5,113.95833333333333
Changping,2014-09-11,107.0,Unhealthy for Sensitive Groups,68.58333333333333,102.66666666666667,15.5,36.375,1258.3333333333333,87.625
Changping,2014-09-12,134.0,Unhealthy for Sensitive Groups,87.25,91.04166666666667,3.0416666666666665,34.0,1129.1666666666667,53.458333333333336
Changping,2014-09-13,138.0,Unhealthy for Sensitive Groups,78.95833333333333,88.5,5.5,36.916666666666664,833.3333333333334,74.0
Changping,2014-09-14,111.0,Unhealthy for Sensitive Groups,25.375,42.375,2.25,24.833333333333332,425.0,51.75
Changping,2014-09-15,88.0,Moderate,12.208333333333334,25.5,6.854166666666667,28.166666666666668,377.0833333333333,46.416666666666664
Changping,2014-09-16,90.0,Moderate,22.875,61.625,3.1666666666666665,40.458333333333336,483.3333333333333,37.666666666666664
Changping,2014-09-17,112.0,Unhealthy for Sensitive Groups,80.45833333333333,117.75,3.0833333333333335,58.291666666666664,858.3333333333334,37.416666666666664
Changping,2014-09-18,138.0,Unhealthy for Sensitive Groups,61.708333333333336,83.20833333333333,2.4583333333333335,44.375,733.3333333333334,69.83333333333333
Changping,2014-09-19,127.0,Unhealthy for Sensitive Groups,73.79166666666667,99.70833333333333,4.625,50.166666666666664,804.1666666666666,72.75
Changping,2014-09-20,149.0,Unhealthy for Sensitive Groups,94.83333333333333,99.75,3.0416666666666665,26.5,987.5,103.5
Changping,2014-09-21,103.0,Unhealthy for Sensitive Groups,95.70833333333333,119.08333333333333,11.791666666666666,34.583333333333336,1554.1666666666667,76.83333333333333
Changping,2014-09-22,81.0,Moderate,87.04166666666667,96.875,9.375,37.375,1770.8333333333333,36.166666666666664
Changping,2014-09-23,87.0,Moderate,35.041666666666664,35.041666666666664,2.125,31.416666666666668,841.6666666666666,16.458333333333332
Changping,2014-09-24,92.0,Moderate,25.125,31.125,2.0,23.375,750.0,44.916666666666664
Changping,2014-09-25,105.0,Unhealthy for Sensitive Groups,89.5,92.41666666666667,2.5,36.0,1033.3333333333333,40.625
Changping,2014-09-26,99.0,Moderate,113.79166666666667,113.79166666666667,5.333333333333333,55.416666666666664,1641.6666666666667,21.333333333333332
Changping,2014-09-27,103.0,Unhealthy for Sensitive Groups,15.25,26.916666666666668,5.833333333333333,21.458333333333332,433.3333333333333,64.16666666666667
Changping,2014-09-28,63.0,Moderate,59.0,94.04166666666667,7.166666666666667,60.291666666666664,1266.6666666666667,21.375
Changping,2014-09-29,112.0,Unhealthy for Sensitive Groups,48.791666666666664,56.916666666666664,2.375,23.916666666666668,737.5,36.333333333333336
Changping,2014-09-30,90.0,Moderate,23.708333333333332,51.5,4.375,40.333333333333336,608.3333333333334,22.208333333333332
Changping,2014-10-01,96.0,Moderate,58.5,70.70833333333333,2.1666666666666665,50.541666666666664,816.6666666666666,5.5
Changping,2014-10-02,103.0,Unhealthy for Sensitive Groups,42.791666666666664,42.791666666666664,3.7916666666666665,32.5,854.1666666666666,17.875
Changping,2014-10-03,71.0,Moderate,75.45833333333333,77.54166666666667,3.7083333333333335,40.541666666666664,1333.3333333333333,14.958333333333334
Changping,2014-10-04,106.0,Unhealthy for Sensitive Groups,80.5,80.5,2.0,30.5,1158.3333333333333,38.25
Changping,2014-10-05,103.0,Unhealthy for Sensitive Groups,23.125,23.125,2.0,20.25,533.3333333333334,45.958333333333336
Changping,2014-10-06,85.0,Moderate,24.875,35.916666666666664,2.1666666666666665,37.583333333333336,412.5,42.791666666666664
Changping,2014-10-07,116.0,Unhealthy for Sensitive Groups,93.75,112.875,6.458333333333333,48.166666666666664,850.0,57.375
Changping,2014-10-08,139.0,Unhealthy for Sensitive Groups,246.54166666666666,246.54166666666666,10.458333333333334,54.791666666666664,1650.0,63.875
Changping,2014-10-09,148.0,Unhealthy for Sensitive Groups,356.875,356.875,4.25,59.854166666666664,1910.4166666666667,47.583333333333336
Changping,2014-10-10,165.0,Unhealthy,344.0416666666667,344.0416666666667,9.916666666666666,62.791666666666664,2112.5,56.458333333333336
Changping,2014-10-11,145.0,Unhealthy for Sensitive Groups,219.125,219.125,5.875,45.416666666666664,1966.6666666666667,46.291666666666664
Changping,2014-10-12,113.0,Unhealthy for Sensitive Groups,5.625,5.625,3.2916666666666665,17.708333333333332,291.6666666666667,46.916666666666664
Changping,2014-10-13,77.0,Moderate,12.416666666666666,12.416666666666666,5.5,25.166666666666668,345.8333333333333,40.791666666666664
Changping,2014-10-14,91.0,Moderate,35.875,60.958333333333336,5.0,48.75,641.6666666666666,30.208333333333332
Changping,2014-10-15,105.0,Unhealthy for Sensitive Groups,25.375,81.16666666666667,2.5,28.541666666666668,475.0,44.375
Changping,2014-10-16,96.0,Moderate,27.25,73.95833333333333,6.708333333333333,42.416666666666664,554.1666666666666,36.833333333333336
